SET,WAY,Tag,Format,Addr1,conf1,Addr2,conf1,Addr3,conf3,Addr4,conf4,Addr5,conf5,Addr6,conf6,bb_size
8,5,2D2,5,00000044,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
8,6,0D0,3,0000A99C,2,00012F3D,3,00003471,0,00000000,0,00000000,0,00000000,0,8
8,7,09D,3,000079CE,2,0000A975,3,00000000,0,00000000,0,00000000,0,00000000,0,1
8,8,2AC,2,0EDCCE76,3,0EDB75A7,3,00009A50,0,00000000,0,00000000,0,00000000,0,3
8,9,289,3,00002270,3,0000C5A0,3,00000000,0,00000000,0,00000000,0,00000000,0,4
8,10,1CC,2,0EDCAACA,2,0EDBACC3,3,00000000,0,00000000,0,00000000,0,00000000,0,4
8,11,29F,2,0EDB84AF,3,0EDCE159,3,00000000,0,00000000,0,00000000,0,00000000,0,2
8,12,1C1,5,0000031F,1,00000131,3,00000319,2,000002B4,0,00000000,0,00000000,0,0
8,13,2F9,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
8,14,1C4,6,0000004E,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
8,15,2FE,3,000109B5,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
9,0,288,3,0000C8E6,3,0000AFE1,3,00000000,0,00000000,0,00000000,0,00000000,0,1
9,1,2FE,3,000016F6,3,0000CD5E,3,000016D9,3,00000000,0,00000000,0,00000000,0,1
9,2,1C4,5,000000A9,2,000002BB,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,3,1EF,2,0EDCAEB8,3,0000082A,0,0EDBFE7B,1,00000000,0,00000000,0,00000000,0,1
9,4,0EE,2,0EDC7628,3,0EDC2408,3,00000000,0,00000000,0,00000000,0,00000000,0,0
9,5,0C5,3,00018841,1,0000336E,0,0000F017,0,00000000,0,00000000,0,00000000,0,2
9,6,32B,2,0EDF7266,3,0EDBB7A9,2,00000000,0,00000000,0,00000000,0,00000000,0,1
9,7,0E0,3,000228C7,3,00004712,3,000228D1,3,00000000,0,00000000,0,00000000,0,2
9,8,1C3,2,0EDCA637,2,0EDBB63B,3,00000000,0,00000000,0,00000000,0,00000000,0,3
9,9,2D2,5,0000000D,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
9,10,0AD,3,000110E8,3,000007D0,3,000007D3,3,00000000,0,00000000,0,00000000,0,3
9,11,2AC,2,0EDC9A50,3,0EDBC50B,3,00000058,0,00000000,0,00000000,0,00000000,0,2
9,12,2B1,3,0000DA5E,3,0000DA58,3,00000000,0,00000000,0,00000000,0,00000000,0,4
9,13,2AA,2,0EDBEFE5,2,0EDBAA45,3,00000000,0,00000000,0,00000000,0,00000000,0,1
9,14,284,5,00000136,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,10
9,15,0F1,3,0000AC89,2,00000CAF,0,00000000,0,00000000,0,00000000,0,00000000,0,6
10,0,2F6,6,000000BB,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
10,1,2B2,4,00000BFF,3,00000BDE,3,00000C08,3,00000C02,3,00000000,0,00000000,0,1
10,2,2E4,6,00000056,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
10,3,2B3,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
10,4,2FF,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
10,5,0E0,3,000228D1,3,00004338,2,0000F9AF,3,00000000,0,00000000,0,00000000,0,5
10,6,051,6,00000071,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
10,7,1EF,4,00001E7B,1,000007C2,1,00001E76,2,0000082A,2,00000000,0,00000000,0,2
10,8,2AC,2,0EDBCED5,3,0EDCCD4B,3,0EDC9C7F,0,00000000,0,00000000,0,00000000,0,1
10,9,1C1,2,0EDD07BD,2,0EDBAFDF,3,00000000,0,00000000,0,00000000,0,00000000,0,0
10,10,1B9,4,00001310,3,00001469,3,00000000,0,00000000,0,00000000,0,00000000,0,0
10,11,1FD,5,00000078,3,00000200,3,00000000,0,00000000,0,00000000,0,00000000,0,3
10,12,2FE,3,00001830,2,0000CD5A,3,00001A4C,3,00000000,0,00000000,0,00000000,0,1
10,13,1C4,5,000002E2,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
10,14,1DF,2,0EDC9609,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
10,15,2E0,3,000101A8,3,000027AA,3,0000F5E6,3,00000000,0,00000000,0,00000000,0,3
11,0,1C3,3,0003B4E4,3,00037E99,3,00000000,0,00000000,0,00000000,0,00000000,0,4
11,1,1BD,5,0000034B,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
11,2,011,3,0000E0A7,2,0000E0C0,2,00000000,0,00000000,0,00000000,0,00000000,0,1
11,3,29F,3,0000A201,3,0000E158,3,00000000,0,00000000,0,00000000,0,00000000,0,3
11,4,1EE,3,00025EFE,0,00023F72,2,00025F1F,0,00000000,0,00000000,0,00000000,0,1
11,5,28C,3,0000B13A,0,0000CDA9,0,0000CDA2,0,00000000,0,00000000,0,00000000,0,0
11,6,0D0,3,0000A99E,2,00013604,0,000039B6,1,00000000,0,00000000,0,00000000,0,A
11,7,1EA,6,0000001E,2,00000025,2,00000000,0,00000000,0,00000000,0,00000000,0,2
11,8,1CC,3,000372B5,2,000372D0,3,000372A8,2,00000000,0,00000000,0,00000000,0,3
11,9,284,5,0000010F,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,5
11,10,1B2,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,4
11,11,1FC,2,0EDCCB8C,3,0EDCBA29,3,00000000,0,00000000,0,00000000,0,00000000,0,2
11,12,289,3,0000C593,3,0000B006,3,00010ED6,3,00000000,0,00000000,0,00000000,0,4
11,13,2F9,3,00001711,2,00009D29,3,00009D1F,3,00000000,0,00000000,0,00000000,0,1
11,14,28E,4,000005DB,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
11,15,2E4,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
12,0,007,3,000141F7,2,000141CC,2,00014379,3,00000000,0,00000000,0,00000000,0,3
12,1,1F2,2,0EDCAEBA,2,0EDCAEB1,0,00000000,0,00000000,0,00000000,0,00000000,0,1
12,2,029,3,0000A557,3,0000A71A,3,00000000,0,00000000,0,00000000,0,00000000,0,3
12,3,05D,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
12,4,1C4,4,00001C38,3,00001A77,3,00001B18,2,00001B0F,2,0000034E,0,00000000,0,0
12,5,2FF,5,00000106,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
12,6,289,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,6
12,7,2AC,4,00001A58,3,000019BC,1,00001A52,1,00001C66,3,00000000,0,00000000,0,3
12,8,2F6,6,00000092,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
12,9,1B9,4,00001313,3,000014C6,3,00000000,0,00000000,0,00000000,0,00000000,0,0
12,10,1BA,4,000012B5,2,000014F6,3,00000000,0,00000000,0,00000000,0,00000000,0,1
12,11,1B4,2,0EDC0F34,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
12,12,0AC,3,00002239,2,00003726,2,00003721,3,00000000,0,00000000,0,00000000,0,3
12,13,1C2,4,000019BC,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
12,14,1FD,4,00000FF7,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
12,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
13,0,08F,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,8
13,1,0EE,3,00014382,3,00017E50,3,00001FA7,3,00000000,0,00000000,0,00000000,0,0
13,2,1DF,2,0EDC1045,3,0EDBF626,3,00000000,0,00000000,0,00000000,0,00000000,0,1
13,3,2F6,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
13,4,284,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,5
13,5,1F4,3,00035FA2,2,00036243,3,00035F83,3,00000000,0,00000000,0,00000000,0,1
13,6,1B2,2,0EDB6704,3,0EDCBF09,3,00000000,0,00000000,0,00000000,0,00000000,0,0
13,7,285,2,0EDB6715,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
13,8,2A8,2,0EDB691D,3,0EDCC04C,3,00000000,0,00000000,0,00000000,0,00000000,0,1
13,9,1FC,3,00035F4C,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
13,10,2AC,3,00009A3F,1,00009C7B,3,0000CD4B,2,00000000,0,00000000,0,00000000,0,0
13,11,28E,4,000005DB,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
13,12,2FE,6,0000005A,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
13,13,0AC,3,0000371F,2,00004856,2,00000000,0,00000000,0,00000000,0,00000000,0,2
13,14,289,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
13,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
14,0,1C3,6,00000034,3,0000003D,3,00000035,3,00000000,0,00000000,0,00000000,0,0
14,1,1FD,2,0EDCBA26,3,0EDBCFF7,3,00000000,0,00000000,0,00000000,0,00000000,0,1
14,2,0D4,3,000148BE,2,000148DD,2,0000F34A,2,00000000,0,00000000,0,00000000,0,4
14,3,0AB,3,0001BFAA,1,00002A50,3,00000000,0,00000000,0,00000000,0,00000000,0,1
14,4,0B3,2,0EDFF40C,3,0ECC0C89,3,0ECC0643,0,0000060A,0,00000188,0,00000000,0,0
14,5,044,3,00018580,3,000147B4,3,00000000,0,00000000,0,00000000,0,00000000,0,7
14,6,0F1,2,0EDB5CBA,3,0EDD0C96,3,00000000,0,00000000,0,00000000,0,00000000,0,5
14,7,1F2,3,0003E7A1,3,0003E75E,3,0003E7D5,3,00000000,0,00000000,0,00000000,0,2
14,8,2E0,3,0000ABE1,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
14,9,2B3,3,0000A8F8,3,00037249,2,00000000,0,00000000,0,00000000,0,00000000,0,3
14,10,2FF,3,00009D15,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
14,11,1EC,5,00000083,3,0000007E,3,00000000,0,00000000,0,00000000,0,00000000,0,2
14,12,1BA,6,00000021,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
14,13,2B2,2,0EDBD1B1,3,0EDBD1AC,2,00000000,0,00000000,0,00000000,0,00000000,0,0
14,14,28E,3,0000A9CD,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
14,15,2FE,6,00000052,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
15,0,09A,3,0000F7C6,2,0000212C,3,00000133,0,0000212E,2,00000000,0,00000000,0,2
15,1,0E8,3,0000F02F,2,0000F02F,0,0000F02F,0,00000000,0,00000000,0,00000000,0,2
15,2,0B3,5,00000191,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
15,3,0B1,3,00007858,3,00008216,2,00007FF0,2,00000000,0,00000000,0,00000000,0,2
15,4,2FF,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
15,5,1C0,5,00000000,3,0000000E,3,00000000,0,00000000,0,00000000,0,00000000,0,1
15,6,2E4,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,4
15,7,1EC,2,0EDCB101,2,0EDB7893,3,00000000,0,00000000,0,00000000,0,00000000,0,1
15,8,1DF,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
15,9,1FC,3,0003D22E,3,0003D21B,3,00035F4C,3,00000000,0,00000000,0,00000000,0,1
15,10,0AC,3,0000F802,3,000046D7,3,00000000,0,00000000,0,00000000,0,00000000,0,1
15,11,28E,4,000007D6,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
15,12,1C4,5,000000BC,3,00000314,3,00000000,0,00000000,0,00000000,0,00000000,0,0
15,13,2AC,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
15,14,1FD,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
15,15,1C3,6,00000029,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
16,0,0AC,4,00000676,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
16,1,2A1,6,000000DB,2,000000D5,3,00000000,0,00000000,0,00000000,0,00000000,0,2
16,2,2A0,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
16,3,1FD,6,000000CF,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
16,4,1C2,3,0003865D,2,0003B531,1,00038635,0,00000000,0,00000000,0,00000000,0,1
16,5,285,2,0EDC1BF6,3,0EDBC6EE,3,00000000,0,00000000,0,00000000,0,00000000,0,1
16,6,2AA,3,000106E3,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
16,7,2AF,3,00000804,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
16,8,05C,6,0000000D,1,0000001B,0,0000000D,0,00000000,0,00000000,0,00000000,0,1
16,9,0E0,3,000228C6,3,000277E1,3,000048BF,3,00000000,0,00000000,0,00000000,0,0
16,10,0B2,5,0000029A,3,000001A0,2,00000301,3,000000FD,3,000000CF,3,00000000,0,0
16,11,1D8,2,0EDCA58D,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
16,12,2F6,2,0EDBC4DC,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
16,13,2E4,3,0000B06B,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,4
16,14,1EF,2,0EDCAEB8,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
