SET,WAY,Tag,Format,Addr1,conf1,Addr2,conf1,Addr3,conf3,Addr4,conf4,Addr5,conf5,Addr6,conf6,bb_size
1,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
1,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
1,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
1,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
1,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
1,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
1,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
1,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
2,0,044,2,074EAB72,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
2,1,390,2,0625961A,2,0257250F,3,00000000,0,00000000,0,00000000,0,00000000,0,1
2,2,033,2,032AF9A7,3,05F23048,3,00000000,0,00000000,0,00000000,0,00000000,0,B
2,3,032,2,00E6E5FD,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
2,4,285,2,06A3DE59,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
2,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
2,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
2,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
2,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
2,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
2,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
2,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
2,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
2,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
2,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
2,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
3,0,3F1,2,05B54C98,3,0137671B,3,00000000,0,00000000,0,00000000,0,00000000,0,2
3,1,088,2,0419BC45,2,030366CB,3,00000000,0,00000000,0,00000000,0,00000000,0,1
3,2,2F7,2,010943E6,1,01D774A6,0,00000000,0,00000000,0,00000000,0,00000000,0,4
3,3,136,2,05B1A754,3,07FBD2C4,3,00000000,0,00000000,0,00000000,0,00000000,0,1
3,4,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
3,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
3,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
3,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
3,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
3,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
3,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
3,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
3,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
3,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
3,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
3,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
4,0,3B4,2,010943E7,3,0104DF62,3,00000000,0,00000000,0,00000000,0,00000000,0,2
4,1,0DF,2,07CD0780,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
4,2,2F7,2,02FFB7C7,3,0466B479,3,00000000,0,00000000,0,00000000,0,00000000,0,8
4,3,032,2,04D2B1F1,3,04D2B1F9,3,00000000,0,00000000,0,00000000,0,00000000,0,1
4,4,070,2,02D0C0EE,2,07FBD2CA,3,00000000,0,00000000,0,00000000,0,00000000,0,3
4,5,284,2,054D0AFA,2,0762F099,1,00000000,0,00000000,0,00000000,0,00000000,0,1
4,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
4,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
4,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
4,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
4,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
4,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
4,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
4,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
4,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
4,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
5,0,34A,2,0330AB3E,2,02C18F80,3,00000000,0,00000000,0,00000000,0,00000000,0,1
5,1,3A4,2,0379CF71,3,0379CF59,3,00000000,0,00000000,0,00000000,0,00000000,0,0
5,2,070,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
5,3,2F4,2,0290F126,3,074E57CA,3,00000000,0,00000000,0,00000000,0,00000000,0,1
5,4,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
5,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
5,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
5,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
5,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
5,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
5,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
5,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
5,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
5,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
5,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
5,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
6,0,2F7,2,02FFB7D7,3,010943E6,2,00000000,0,00000000,0,00000000,0,00000000,0,2
6,1,3A4,6,0000004C,2,00000058,0,00000052,3,00000000,0,00000000,0,00000000,0,2
6,2,284,2,012A641F,3,012A641B,2,00000000,0,00000000,0,00000000,0,00000000,0,1
6,3,3D1,2,0187E2F9,2,055F6AD4,3,00000000,0,00000000,0,00000000,0,00000000,0,1
6,4,070,2,0100D227,3,00F18033,2,00000000,0,00000000,0,00000000,0,00000000,0,1
6,5,136,2,05DFDC58,3,06BA6457,2,00000000,0,00000000,0,00000000,0,00000000,0,0
6,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
6,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
6,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
6,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
6,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
6,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
6,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
6,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
6,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
6,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
7,0,386,2,066FC9FC,3,03FA4169,3,00000000,0,00000000,0,00000000,0,00000000,0,5
7,1,30E,2,05A9E46F,3,05AA1643,3,00000000,0,00000000,0,00000000,0,00000000,0,1
7,2,136,2,00F18037,3,02210B61,2,00000000,0,00000000,0,00000000,0,00000000,0,2
7,3,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
7,4,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
7,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
7,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
7,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
7,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
7,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
7,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
7,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
7,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
7,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
7,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
7,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
8,0,36B,2,04521687,2,0379CF60,2,00000000,0,00000000,0,00000000,0,00000000,0,0
8,1,044,6,000000F1,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
8,2,3A4,2,004E9A58,1,00D05317,3,00000000,0,00000000,0,00000000,0,00000000,0,0
8,3,316,2,01544A51,2,010943DB,2,00000000,0,00000000,0,00000000,0,00000000,0,6
8,4,189,2,00D0533B,3,03B5C2C9,3,00000000,0,00000000,0,00000000,0,00000000,0,0
8,5,136,2,0124BF45,3,02210B61,3,00000000,0,00000000,0,00000000,0,00000000,0,0
8,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
8,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
8,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
8,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
8,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
8,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
8,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
8,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
8,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
8,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,0,281,2,03C3E37E,2,03B14CBA,3,00000000,0,00000000,0,00000000,0,00000000,0,1
9,1,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,2,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,3,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,4,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
10,0,36B,2,0350457C,3,0379CF72,2,00000000,0,00000000,0,00000000,0,00000000,0,0
10,1,101,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
10,2,0AE,2,01ADD102,2,04CF24B0,3,00000000,0,00000000,0,00000000,0,00000000,0,1
10,3,18B,2,00748420,3,02572515,2,00000000,0,00000000,0,00000000,0,00000000,0,1
10,4,1C5,2,04500A37,3,00328CA6,3,00000000,0,00000000,0,00000000,0,00000000,0,2
10,5,316,2,01147A85,3,01147A9A,3,00000000,0,00000000,0,00000000,0,00000000,0,4
10,6,285,2,0696F88B,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
10,7,136,2,07FBD2CA,2,02210B61,2,00000000,0,00000000,0,00000000,0,00000000,0,0
10,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
10,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
10,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
10,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
10,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
10,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
10,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
10,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
11,0,3DF,2,0231C36F,3,0231C367,2,00000000,0,00000000,0,00000000,0,00000000,0,1
11,1,0AE,2,018DAD70,3,07EF16D6,3,00000000,0,00000000,0,00000000,0,00000000,0,2
11,2,231,2,02572511,3,032D701B,2,00000000,0,00000000,0,00000000,0,00000000,0,7
11,3,1A2,2,038D7CCA,3,06A3DE40,2,00000000,0,00000000,0,00000000,0,00000000,0,2
11,4,285,2,0696F892,0,0696F884,2,00000000,0,00000000,0,00000000,0,00000000,0,0
11,5,136,2,07FBD2CA,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
11,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
11,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
11,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
11,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
11,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
11,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
11,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
11,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
11,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
11,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
12,0,1E9,2,0366E9BE,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,5
12,1,2F7,2,032D7EF8,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
12,2,1A0,2,0179671C,3,0179671B,3,00000000,0,00000000,0,00000000,0,00000000,0,0
12,3,065,2,005434B9,1,03797274,3,00000000,0,00000000,0,00000000,0,00000000,0,0
12,4,3F1,2,0199BD73,3,04070987,3,00000000,0,00000000,0,00000000,0,00000000,0,0
12,5,285,6,00000027,0,00000029,0,00000000,0,00000000,0,00000000,0,00000000,0,0
12,6,316,2,01544A51,3,07A3C2B3,3,00000000,0,00000000,0,00000000,0,00000000,0,1
12,7,390,2,04500A2D,3,04500A2F,3,00000000,0,00000000,0,00000000,0,00000000,0,0
12,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
12,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
12,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
12,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
12,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
12,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
12,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
12,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
13,0,3F1,2,05B54CB6,2,05B54CA5,3,00000000,0,00000000,0,00000000,0,00000000,0,2
13,1,2F4,2,0466B440,3,067F7C86,1,00000000,0,00000000,0,00000000,0,00000000,0,2
13,2,1E9,2,0064908F,3,0064908C,3,00000000,0,00000000,0,00000000,0,00000000,0,1
13,3,2F7,2,0723ED1F,3,02572516,3,00000000,0,00000000,0,00000000,0,00000000,0,9
13,4,032,2,00E6E5FF,2,0481F8FD,3,00000000,0,00000000,0,00000000,0,00000000,0,1
13,5,316,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
13,6,231,2,00C85982,2,01471E89,3,00000000,0,00000000,0,00000000,0,00000000,0,7
13,7,102,2,06684984,3,060C8945,0,00000000,0,00000000,0,00000000,0,00000000,0,B
13,8,3A4,2,06CEFC13,3,004E9A48,3,00000000,0,00000000,0,00000000,0,00000000,0,0
13,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
13,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
13,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
13,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
13,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
13,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
13,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
14,0,36B,2,070213BB,3,070213A1,3,00000000,0,00000000,0,00000000,0,00000000,0,3
14,1,2F7,2,06F1DBE4,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
14,2,316,2,034F8B80,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
14,3,065,2,018A7F1F,3,0762F0B6,3,00000000,0,00000000,0,00000000,0,00000000,0,2
14,4,12C,2,00F329C4,2,00F329C0,2,00000000,0,00000000,0,00000000,0,00000000,0,2
14,5,1A2,2,02B2B124,3,003DB09B,2,00000000,0,00000000,0,00000000,0,00000000,0,2
14,6,136,2,0124BF45,3,02210B61,3,00000000,0,00000000,0,00000000,0,00000000,0,0
14,7,000,2,01754ED6,3,01D7EAD8,3,00000000,0,00000000,0,00000000,0,00000000,0,4
14,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
14,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
14,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
14,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
14,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
14,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
14,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
14,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
15,0,1E9,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,8
15,1,04C,2,065ED803,2,036C0491,3,00000000,0,00000000,0,00000000,0,00000000,0,2
15,2,285,2,0696F892,2,0696F88B,2,00000000,0,00000000,0,00000000,0,00000000,0,1
15,3,136,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
15,4,2F7,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
15,5,000,2,0405D80C,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
15,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
15,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
15,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
15,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
15,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
15,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
15,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
15,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
15,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
15,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
16,0,3B4,2,073263F5,0,010943DD,3,00000000,0,00000000,0,00000000,0,00000000,0,1
16,1,17E,2,04FD1780,3,0317AB9D,3,00000000,0,00000000,0,00000000,0,00000000,0,3
16,2,032,2,04C7B480,1,00E6E5FD,2,00000000,0,00000000,0,00000000,0,00000000,0,0
16,3,1A2,2,02213D0B,2,02C2B4A9,3,00000000,0,00000000,0,00000000,0,00000000,0,0
16,4,2FB,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
16,5,154,6,000000EB,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
16,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
16,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
16,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
16,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
16,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
16,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
16,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
16,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
16,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
16,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
17,0,160,6,000000EF,3,000000C5,0,000000E9,0,00000000,0,00000000,0,00000000,0,0
17,1,12C,2,0506780C,3,03ECB002,2,00000000,0,00000000,0,00000000,0,00000000,0,1
17,2,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
17,3,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
17,4,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
17,5,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
17,6,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
17,7,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
17,8,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
17,9,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
17,10,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
17,11,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
17,12,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
17,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
17,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
17,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
18,0,160,2,0356EC18,1,0356EC10,0,00000000,0,00000000,0,00000000,0,00000000,0,0
18,1,1E9,6,000000DD,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
18,2,30E,2,068B900F,2,0765A192,3,00000000,0,00000000,0,00000000,0,00000000,0,1
18,3,285,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
