SET,WAY,Tag,Format,Addr1,conf1,Addr2,conf1,Addr3,conf3,Addr4,conf4,Addr5,conf5,Addr6,conf6,bb_size
4,3,0EA,3,0001CA39,3,0001CA35,3,0001B36C,3,00000000,0,00000000,0,00000000,0,0
4,4,09B,1,1FEDF3A72,3,000100E0,0,00000000,0,00000000,0,00000000,0,00000000,0,0
4,5,0D4,4,00001679,3,00000B1D,2,00001678,3,00000A4F,3,00000000,0,00000000,0,1
4,6,0D5,3,0001B534,3,0001E29D,3,0001E29F,3,00000000,0,00000000,0,00000000,0,1
4,7,086,6,0000003B,2,00000028,3,0000003A,3,00000000,0,00000000,0,00000000,0,3
4,8,0E6,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
4,9,08F,4,00000193,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
4,10,0DD,6,00000078,3,00000075,3,00000000,0,00000000,0,00000000,0,00000000,0,1
4,11,32A,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
4,12,016,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
4,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
4,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
4,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
5,0,32A,2,00015432,0,014FCC10,0,00000000,0,00000000,0,00000000,0,00000000,0,2
5,1,0A2,1,1FEDF3A7E,3,000000E0,0,00000FA4,0,00000000,0,00000000,0,00000000,0,3
5,2,0F5,3,000187D2,0,0001E3DB,0,00000000,0,00000000,0,00000000,0,00000000,0,2
5,3,0DE,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
5,4,0E2,3,0001868F,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
5,5,016,3,00004976,3,00004EAF,3,00004C8C,3,00000000,0,00000000,0,00000000,0,1
5,6,091,3,00017247,2,00017456,2,00018106,2,00000000,0,00000000,0,00000000,0,0
5,7,0AC,1,1FEDF71B4,3,00018A6E,0,000100DB,0,00000000,0,00000000,0,00000000,0,7
5,8,0D0,3,0001BA27,0,0001B528,2,0001BA26,2,00000000,0,00000000,0,00000000,0,3
5,9,09B,3,0001642E,2,0001E63E,3,00016430,3,00000000,0,00000000,0,00000000,0,0
5,10,0A9,1,1FEDFC11B,3,000000D5,0,000137BE,0,00000000,0,00000000,0,00000000,0,1
5,11,0D4,4,00001657,3,00001674,3,00000A4B,3,00001677,3,00000000,0,00000000,0,0
5,12,0CA,3,000187B8,2,000187B1,3,00000000,0,00000000,0,00000000,0,00000000,0,1
5,13,329,5,000003CD,3,000001D9,3,000001C8,3,000003BF,3,00000000,0,00000000,0,0
5,14,0AF,3,000183C0,2,000183C4,1,000183B0,2,00000000,0,00000000,0,00000000,0,0
5,15,0EA,4,00001473,3,0000136C,3,00001433,0,00000000,0,00000000,0,00000000,0,3
6,0,0F5,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
6,1,0DE,3,0001B4FE,3,0001B57E,3,0001B56B,3,00000000,0,00000000,0,00000000,0,2
6,2,0A9,1,1FEDFC22E,3,000000D5,0,00000000,0,00000000,0,00000000,0,00000000,0,1
6,3,09B,3,0001CBD4,3,000163FF,1,00000000,0,00000000,0,00000000,0,00000000,0,1
6,4,0E6,3,000153F8,3,000153EE,3,00000000,0,00000000,0,00000000,0,00000000,0,1
6,5,086,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
6,6,0D9,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
6,7,0AF,3,00011213,0,0001112D,1,00012814,1,00000000,0,00000000,0,00000000,0,0
6,8,0D0,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
6,9,32A,6,000000A7,3,000000A1,3,000000E4,3,000000E1,3,00000000,0,00000000,0,3
6,10,0E5,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
6,11,097,3,0001395C,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
6,12,333,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
6,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
6,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
6,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
7,0,0E5,3,0001AC91,3,0001AC69,3,000172F3,3,00000000,0,00000000,0,00000000,0,8
7,1,097,6,00000018,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
7,2,333,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
7,3,0F3,4,0000083F,1,00000609,3,00000000,0,00000000,0,00000000,0,00000000,0,1
7,4,0DA,3,0001C854,3,0001B49C,3,00000000,0,00000000,0,00000000,0,00000000,0,2
7,5,043,5,0000006D,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
7,6,016,3,00012B3E,3,00004D28,3,00004C71,3,000035B0,0,00000000,0,00000000,0,2
7,7,094,4,0000122E,3,00001690,2,000013D6,3,0000141F,3,00000000,0,00000000,0,2
7,8,328,4,00001147,3,00001B4B,3,00001166,3,00001905,3,00000000,0,00000000,0,2
7,9,08E,6,000000C6,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
7,10,0D5,3,0001B52E,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
7,11,0FC,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
7,12,0F6,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
7,13,0DD,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
7,14,08F,3,00013FF0,2,00014193,3,00014191,3,00000000,0,00000000,0,00000000,0,1
7,15,0AF,3,0001A8BE,1,00012D33,1,0001112D,0,00011191,0,00000000,0,00000000,0,0
8,0,0F5,3,0001E3DB,0,0001E2AE,2,000187D2,0,00000000,0,00000000,0,00000000,0,4
8,1,0E9,3,00015497,2,00015473,3,00010411,3,00000000,0,00000000,0,00000000,0,0
8,2,32E,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
8,3,0FA,3,00019F2F,1,000189A3,1,0001781C,3,00000000,0,00000000,0,00000000,0,1
8,4,0DE,6,000000B3,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
8,5,328,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
8,6,02B,6,000000E1,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
8,7,08F,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,4
8,8,08E,4,000007AE,3,00000411,3,0000057D,3,00000804,3,00000000,0,00000000,0,3
8,9,09B,3,0001CB00,3,00013E40,2,00016270,3,00000000,0,00000000,0,00000000,0,1
8,10,32A,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
8,11,083,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
8,12,32B,1,0001163E,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
8,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
8,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
8,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,0,0A9,6,0000001B,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
9,1,083,6,0000004B,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
9,2,0DA,3,0001C818,3,00012E0B,3,0001B5A7,3,00000000,0,00000000,0,00000000,0,1
9,3,0ED,3,0001B551,3,0001B554,3,0001D6CF,3,00000000,0,00000000,0,00000000,0,2
9,4,0D7,3,0001D5D8,3,0001B391,3,0001D8AF,3,00000000,0,00000000,0,00000000,0,0
9,5,0CA,3,0001872B,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
9,6,02E,3,000045F1,3,00002435,3,00004C88,3,00000000,0,00000000,0,00000000,0,0
9,7,0E2,6,00000059,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
9,8,32B,1,000184E4,3,00033CC1,0,00000000,0,00000000,0,00000000,0,00000000,0,5
9,9,0EB,3,0001B389,3,0001E20E,2,00012814,0,00000000,0,00000000,0,00000000,0,2
9,10,0E9,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
9,11,096,4,000019B1,2,00001848,3,00001239,3,000019C0,2,00000000,0,00000000,0,1
9,12,08F,4,00000BDD,0,00000808,2,00000804,3,00000807,3,00000000,0,00000000,0,3
9,13,0F5,4,0000089A,3,00000909,3,00000817,3,0000080C,3,00000000,0,00000000,0,1
9,14,09B,3,0001CA47,2,00016180,1,0000039F,0,000161F1,3,00000000,0,00000000,0,2
9,15,32A,6,00000088,3,000000DE,3,000000DB,3,00000000,0,00000000,0,00000000,0,2
10,0,0A3,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
10,1,32D,4,00000BD1,0,000008CA,3,00000000,0,00000000,0,00000000,0,00000000,0,1
10,2,0E0,4,0000038A,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
10,3,0CA,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
10,4,0F3,3,000100EB,3,0001885E,3,00000000,0,00000000,0,00000000,0,00000000,0,1
10,5,02E,4,00000976,2,00000C93,0,00004DBC,0,000000B7,0,0000003C,0,00000000,0,1
10,6,0E9,1,1FEDF3A9C,3,0001A203,0,00000000,0,00000000,0,00000000,0,00000000,0,1
10,7,0DE,6,000000A2,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
10,8,085,3,00011135,3,00011195,3,00011130,3,00000000,0,00000000,0,00000000,0,1
10,9,307,4,00000E69,3,00000E66,3,00001D28,3,00000000,0,00000000,0,00000000,0,1
10,10,0DD,3,0001C581,2,0001B541,3,00000000,0,00000000,0,00000000,0,00000000,0,2
10,11,0D5,4,00000EFA,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
10,12,0FC,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
10,13,0F6,3,00017FE1,3,00017FE3,3,00000000,0,00000000,0,00000000,0,00000000,0,1
10,14,0B1,3,00015B43,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
10,15,09B,3,00013E43,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
11,0,02E,4,000005F1,3,00000147,0,00000C8C,3,00000142,0,00000000,0,00000000,0,2
11,1,0DA,4,0000048C,1,000006EF,3,00000000,0,00000000,0,00000000,0,00000000,0,0
11,2,0E0,3,0001A429,1,00013979,3,000138AE,3,00000000,0,00000000,0,00000000,0,2
11,3,328,5,000002D3,3,000002E5,3,000002E2,3,000002EB,2,000002F4,3,00000000,0,2
11,4,09B,4,000002A7,1,00000429,2,00000351,3,00000000,0,00000000,0,00000000,0,2
11,5,0F6,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
11,6,0C8,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
11,7,0B6,6,000000D2,3,000000E6,3,00000000,0,00000000,0,00000000,0,00000000,0,2
11,8,08E,4,00000411,3,00000BE6,3,00000000,0,00000000,0,00000000,0,00000000,0,1
11,9,32A,4,00000C50,3,0000151E,2,00000C23,3,00001DDB,3,00000000,0,00000000,0,1
11,10,0E5,6,0000006B,2,00000064,2,00000000,0,00000000,0,00000000,0,00000000,0,2
11,11,0A3,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
11,12,32B,1,00017B03,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
11,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
11,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
11,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
12,0,0E2,3,0001A159,3,0001A15B,3,0001868E,3,00000000,0,00000000,0,00000000,0,2
12,1,0E0,4,00000382,2,0000038A,1,000001F4,2,00000426,0,00000000,0,00000000,0,1
12,2,097,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
12,3,32E,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
12,4,0DE,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
12,5,328,4,00000181,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
12,6,0DD,3,0001C3A0,3,0001E2CB,3,00012F6A,3,00000000,0,00000000,0,00000000,0,2
12,7,0AF,3,0001CB21,3,0001D408,3,00011220,3,00000000,0,00000000,0,00000000,0,1
12,8,0D3,4,00001F4A,3,00001F43,2,00001F54,3,000016EC,3,00000000,0,00000000,0,2
12,9,094,4,00001CE1,3,00001358,3,00000000,0,00000000,0,00000000,0,00000000,0,4
12,10,095,4,00001BFB,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
12,11,08E,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
12,12,0D7,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
12,13,32A,4,00001D95,1,00000181,3,00001DCF,3,00001A07,3,00000000,0,00000000,0,4
12,14,0A3,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
12,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
13,0,0DA,3,0001E29B,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
13,1,095,3,00017247,0,0001045D,1,00017E6B,2,00017E72,0,00000000,0,00000000,0,3
13,2,328,4,00001C08,1,000018C2,3,00000D6F,2,00001905,1,00000000,0,00000000,0,1
13,3,0D0,6,000000FB,3,0001BA29,0,000000FD,2,00000000,0,00000000,0,00000000,0,0
13,4,0D3,3,0001D694,3,0001E20E,0,00000000,0,00000000,0,00000000,0,00000000,0,1
13,5,094,3,000138B3,3,000138B2,3,00017CD4,3,00000000,0,00000000,0,00000000,0,1
13,6,0BC,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
13,7,0D7,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
13,8,32A,2,014FD90E,3,00015409,0,00000000,0,00000000,0,00000000,0,00000000,0,3
13,9,083,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
13,10,097,4,0000155C,3,00001AE9,3,00000000,0,00000000,0,00000000,0,00000000,0,3
13,11,32B,1,00012EF4,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
13,12,090,3,0001AC4C,2,00017625,3,00000000,0,00000000,0,00000000,0,00000000,0,0
13,13,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
13,14,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
13,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
14,0,33E,1,00011601,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
14,1,0A3,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
14,2,32D,6,000000A6,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
14,3,0F5,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
14,4,0E0,6,00000028,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
14,5,0B6,3,0001E2D2,2,0001D71F,3,0001C2B6,2,00000000,0,00000000,0,00000000,0,3
14,6,328,5,0000030F,2,00000306,2,00000309,2,00000318,0,00000312,2,00000000,0,1
14,7,0DD,3,00012DFA,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
14,8,0BC,3,000151F1,2,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
14,9,0AF,3,00014985,3,0001640C,3,0001639D,3,00000000,0,00000000,0,00000000,0,1
14,10,09B,4,000002A7,2,000001FC,0,00000000,0,00000000,0,00000000,0,00000000,0,2
14,11,0D3,3,0001546A,3,0001ADFD,2,0001E20E,3,00000000,0,00000000,0,00000000,0,2
14,12,0DA,3,00012DF9,3,00000871,0,0001C29C,2,0001C818,3,00000000,0,00000000,0,3
14,13,0CA,3,0001895C,3,00018963,2,00000000,0,00000000,0,00000000,0,00000000,0,1
14,14,0E9,3,0001D7B3,3,0001112E,2,00011195,0,00000000,0,00000000,0,00000000,0,2
14,15,0DE,3,0001B36C,3,0001A248,3,0001C2C6,3,00000000,0,00000000,0,00000000,0,2
15,0,0DA,3,0001D9DA,2,0001C871,3,0001E2CD,3,00000000,0,00000000,0,00000000,0,2
15,1,0D0,3,0001E29F,3,0001B50D,3,0001E29D,3,00000000,0,00000000,0,00000000,0,1
15,2,097,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
15,3,095,4,00001E4F,3,00001359,2,00001E6D,3,00001E4B,1,00000000,0,00000000,0,2
15,4,328,5,00000333,3,00000321,1,0000032D,2,00000324,3,00000000,0,00000000,0,2
15,5,0D9,3,00011C7F,3,00011C74,3,00000000,0,00000000,0,00000000,0,00000000,0,1
15,6,329,4,00001BD2,1,00001144,3,00001BD0,3,00000000,0,00000000,0,00000000,0,2
15,7,0B3,4,000017FC,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
15,8,09B,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
15,9,08E,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
15,10,0BC,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
15,11,0D7,4,00001876,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
15,12,32A,4,00001B9B,0,00001B9E,2,00000000,0,00000000,0,00000000,0,00000000,0,1
15,13,0F9,6,000000EA,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
15,14,0E5,6,0000007A,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
15,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
16,0,0F3,6,0000004B,2,0000004A,0,00000000,0,00000000,0,00000000,0,00000000,0,3
16,1,0EE,4,0000157B,3,0000157D,3,0000157E,3,00000000,0,00000000,0,00000000,0,2
16,2,307,4,00000F1F,3,00000F1C,3,00000E8C,3,00000E8A,3,00000000,0,00000000,0,4
16,3,0DE,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
16,4,0AC,3,000100DB,3,00011BAE,3,000130B7,3,00000000,0,00000000,0,00000000,0,1
16,5,0CA,3,00018713,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
16,6,02E,5,00000016,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
16,7,0E6,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
16,8,0B6,3,000100D7,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
16,9,0B1,2,014FC898,3,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,3
16,10,0DA,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
16,11,096,4,00001239,2,000019C0,2,000012AC,2,000014A9,2,00000000,0,00000000,0,1
16,12,0E5,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
16,13,08F,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
16,14,0EA,4,000019AF,2,00001494,3,00000000,0,00000000,0,00000000,0,00000000,0,3
16,15,000,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,0
17,0,0F3,3,0001883D,3,000185BA,3,000126EB,1,00000000,0,00000000,0,00000000,0,6
17,1,0ED,3,0001DAF0,3,0001D6A6,3,0001D6B4,3,00000000,0,00000000,0,00000000,0,0
17,2,070,3,0000301E,3,0000300D,2,0000A910,3,00000000,0,00000000,0,00000000,0,1
17,3,32E,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,2
17,4,0CB,3,00018159,3,0001375E,2,00000000,0,00000000,0,00000000,0,00000000,0,0
17,5,02E,1,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,00000000,0,1
17,6,329,5,00000259,1,00000253,1,000001F1,2,0000025B,2,00000000,0,00000000,0,0
